N,P,K,pH,Humidity,Temperature,Rainfall,CropYield,District,SoilType,CropName
30,15,22,6.4,81,25,1375,540,Birbhum,Red and Laterite Soil,Horsegram
34,18,27,6.9,78,23,1525,600,Birbhum,Red and Laterite Soil,Horsegram
29,14,23,6.2,83,22,1330,525,Birbhum,Red and Laterite Soil,Horsegram
33,17,26,6.7,81,24,1430,575,Birbhum,Red and Laterite Soil,Horsegram
27,13,21,6,85,23,1230,495,Birbhum,Red and Laterite Soil,Horsegram
31,15,23,6.3,82,25,1380,545,Birbhum,Red and Laterite Soil,Horsegram
35,19,28,7,79,23,1530,605,Birbhum,Red and Laterite Soil,Horsegram
28,14,22,6.4,83,22,1335,530,Birbhum,Red and Laterite Soil,Horsegram
32,16,25,6.8,81,24,1435,580,Birbhum,Red and Laterite Soil,Horsegram
26,12,20,6.2,85,23,1235,500,Birbhum,Red and Laterite Soil,Horsegram
30,15,22,6.5,82,25,1385,550,Birbhum,Red and Laterite Soil,Horsegram
34,18,27,7.1,79,23,1535,610,Birbhum,Red and Laterite Soil,Horsegram
29,14,23,6.3,84,22,1340,535,Birbhum,Red and Laterite Soil,Horsegram
33,17,26,6.9,82,24,1440,585,Birbhum,Red and Laterite Soil,Horsegram
27,13,21,6.1,86,23,1240,505,Birbhum,Red and Laterite Soil,Horsegram
31,15,23,6.4,83,25,1390,555,Birbhum,Red and Laterite Soil,Horsegram
35,19,28,7.2,80,23,1540,615,Birbhum,Red and Laterite Soil,Horsegram
25,15,20,6,75,24,1100,400,Birbhum,Red and Laterite Soil,Greengram and Blackgram
30,18,25,6.2,74,25,1200,450,Birbhum,Red and Laterite Soil,Greengram and Blackgram
22,12,18,5.8,77,23,1000,350,Birbhum,Red and Laterite Soil,Greengram and Blackgram
28,16,22,6.1,76,22,1150,420,Birbhum,Red and Laterite Soil,Greengram and Blackgram
32,20,28,6.4,73,26,1300,480,Birbhum,Red and Laterite Soil,Greengram and Blackgram
27,14,21,6.1,76,23,1125,410,Birbhum,Red and Laterite Soil,Greengram and Blackgram
31,19,26,6.3,75,24,1225,460,Birbhum,Red and Laterite Soil,Greengram and Blackgram
23,13,19,5.9,78,22,1025,375,Birbhum,Red and Laterite Soil,Greengram and Blackgram
29,17,23,6.2,77,21,1175,435,Birbhum,Red and Laterite Soil,Greengram and Blackgram
33,21,29,6.5,74,25,1325,495,Birbhum,Red and Laterite Soil,Greengram and Blackgram
26,14,21,6,77,23,1110,410,Birbhum,Red and Laterite Soil,Greengram and Blackgram
30,18,25,6.3,76,24,1210,460,Birbhum,Red and Laterite Soil,Greengram and Blackgram
24,12,18,5.7,79,22,1010,365,Birbhum,Red and Laterite Soil,Greengram and Blackgram
28,16,22,6.2,78,21,1160,430,Birbhum,Red and Laterite Soil,Greengram and Blackgram
32,20,28,6.6,75,24,1310,490,Birbhum,Red and Laterite Soil,Greengram and Blackgram
27,15,21,6.1,78,23,1125,415,Birbhum,Red and Laterite Soil,Greengram and Blackgram
31,19,26,6.4,77,24,1225,465,Birbhum,Red and Laterite Soil,Greengram and Blackgram
25,13,19,5.8,80,22,1025,380,Birbhum,Red and Laterite Soil,Greengram and Blackgram
29,17,23,6.3,79,21,1175,440,Birbhum,Red and Laterite Soil,Greengram and Blackgram
33,21,29,6.7,76,25,1325,500,Birbhum,Red and Laterite Soil,Greengram and Blackgram
26,14,21,6,79,23,1110,415,Birbhum,Red and Laterite Soil,Greengram and Blackgram
30,18,25,6.5,78,24,1210,465,Birbhum,Red and Laterite Soil,Greengram and Blackgram
24,12,18,5.9,81,22,1010,370,Birbhum,Red and Laterite Soil,Greengram and Blackgram
28,16,22,6.4,80,21,1160,435,Birbhum,Red and Laterite Soil,Greengram and Blackgram
32,20,28,6.8,77,24,1310,495,Birbhum,Red and Laterite Soil,Greengram and Blackgram
27,15,21,6.2,80,23,1125,420,Birbhum,Red and Laterite Soil,Greengram and Blackgram
31,19,26,6.5,79,24,1225,470,Birbhum,Red and Laterite Soil,Greengram and Blackgram
45,22,35,6.5,68,28,1400,800,Birbhum,Red and Laterite Soil,Groundnut
50,26,40,6.8,67,29,1550,850,Birbhum,Red and Laterite Soil,Groundnut
42,20,32,6.3,70,26,1450,750,Birbhum,Red and Laterite Soil,Groundnut
48,24,38,6.7,69,27,1500,820,Birbhum,Red and Laterite Soil,Groundnut
55,28,45,7,66,30,1600,900,Birbhum,Red and Laterite Soil,Groundnut
47,23,37,6.6,67,28,1450,810,Birbhum,Red and Laterite Soil,Groundnut
52,27,42,6.9,66,29,1600,860,Birbhum,Red and Laterite Soil,Groundnut
44,21,34,6.4,69,25,1400,780,Birbhum,Red and Laterite Soil,Groundnut
49,25,39,6.7,68,26,1550,830,Birbhum,Red and Laterite Soil,Groundnut
56,29,46,7.1,65,31,1650,910,Birbhum,Red and Laterite Soil,Groundnut
46,22,36,6.5,68,27,1450,820,Birbhum,Red and Laterite Soil,Groundnut
51,26,41,6.8,67,28,1600,870,Birbhum,Red and Laterite Soil,Groundnut
43,21,33,6.3,70,25,1425,770,Birbhum,Red and Laterite Soil,Groundnut
48,24,38,6.6,69,26,1525,830,Birbhum,Red and Laterite Soil,Groundnut
57,30,47,7.2,65,32,1700,920,Birbhum,Red and Laterite Soil,Groundnut
48,23,37,6.5,68,28,1450,815,Birbhum,Red and Laterite Soil,Groundnut
53,27,42,7,67,29,1600,870,Birbhum,Red and Laterite Soil,Groundnut
45,22,35,6.4,69,25,1425,785,Birbhum,Red and Laterite Soil,Groundnut
50,25,40,6.7,68,26,1575,835,Birbhum,Red and Laterite Soil,Groundnut
58,31,48,7.3,64,33,1750,930,Birbhum,Red and Laterite Soil,Groundnut
49,23,38,6.6,67,27,1475,825,Birbhum,Red and Laterite Soil,Groundnut
54,28,43,7.1,66,28,1625,880,Birbhum,Red and Laterite Soil,Groundnut
46,22,36,6.5,69,24,1475,830,Birbhum,Red and Laterite Soil,Groundnut
51,26,41,6.8,68,25,1625,880,Birbhum,Red and Laterite Soil,Groundnut
43,21,33,6.3,71,24,1450,775,Birbhum,Red and Laterite Soil,Groundnut
48,24,38,6.7,70,25,1550,835,Birbhum,Red and Laterite Soil,Groundnut
56,29,46,7.2,67,30,1650,920,Birbhum,Red and Laterite Soil,Groundnut
47,23,37,6.6,68,27,1475,820,Birbhum,Red and Laterite Soil,Groundnut
52,27,42,6.9,67,28,1625,870,Birbhum,Red and Laterite Soil,Groundnut
44,21,34,6.4,70,24,1475,790,Birbhum,Red and Laterite Soil,Groundnut
49,25,39,6.7,69,25,1575,840,Birbhum,Red and Laterite Soil,Groundnut
57,30,47,7.3,66,31,1700,930,Birbhum,Red and Laterite Soil,Groundnut
46,22,36,6.5,69,26,1475,835,Birbhum,Red and Laterite Soil,Groundnut
51,26,41,6.8,68,27,1625,885,Birbhum,Red and Laterite Soil,Groundnut
43,21,33,6.3,71,25,1450,780,Birbhum,Red and Laterite Soil,Groundnut
48,24,38,6.7,70,26,1550,840,Birbhum,Red and Laterite Soil,Groundnut
56,29,46,7.2,67,30,1650,925,Birbhum,Red and Laterite Soil,Groundnut
47,23,37,6.6,68,28,1475,825,Birbhum,Red and Laterite Soil,Groundnut
52,27,42,6.9,67,29,1625,875,Birbhum,Red and Laterite Soil,Groundnut
45,22,35,6.4,70,25,1450,790,Birbhum,Red and Laterite Soil,Groundnut
50,25,40,6.7,69,26,1575,845,Birbhum,Red and Laterite Soil,Groundnut
57,30,47,7.3,66,31,1700,935,Birbhum,Red and Laterite Soil,Groundnut
46,22,36,6.5,69,27,1475,840,Birbhum,Red and Laterite Soil,Groundnut
51,26,41,6.8,68,28,1625,890,Birbhum,Red and Laterite Soil,Groundnut
44,21,34,6.4,71,26,1450,795,Birbhum,Red and Laterite Soil,Groundnut
49,25,39,6.7,70,27,1575,850,Birbhum,Red and Laterite Soil,Groundnut
56,29,46,7.2,67,31,1650,930,Birbhum,Red and Laterite Soil,Groundnut
47,23,37,6.6,68,29,1475,830,Birbhum,Red and Laterite Soil,Groundnut
52,27,42,6.9,67,30,1625,880,Birbhum,Red and Laterite Soil,Groundnut
45,22,35,6.4,70,26,1450,795,Birbhum,Red and Laterite Soil,Groundnut
50,25,40,6.7,69,27,1575,855,Birbhum,Red and Laterite Soil,Groundnut
57,30,47,7.3,66,32,1700,940,Birbhum,Red and Laterite Soil,Groundnut
46,22,36,6.5,69,28,1475,845,Birbhum,Red and Laterite Soil,Groundnut
51,26,41,6.8,68,29,1625,895,Birbhum,Red and Laterite Soil,Groundnut
44,21,34,6.4,71,27,1450,800,Birbhum,Red and Laterite Soil,Groundnut
49,25,39,6.7,70,28,1575,855,Birbhum,Red and Laterite Soil,Groundnut
56,29,46,7.2,67,32,1650,935,Birbhum,Red and Laterite Soil,Groundnut
47,23,37,6.6,68,30,1475,835,Birbhum,Red and Laterite Soil,Groundnut
52,27,42,6.9,67,31,1625,885,Birbhum,Red and Laterite Soil,Groundnut
98,52,71,5.7,78,25,1570,1950,Birbhum,Red and Laterite Soil,Rice
102,54,73,5.8,77,26,1600,2050,Birbhum,Red and Laterite Soil,Rice
96,49,69,5.6,79,24,1550,1900,Birbhum,Red and Laterite Soil,Rice
105,53,72,5.9,78,26,1600,2000,Birbhum,Red and Laterite Soil,Rice
108,56,74,6,76,27,1650,2100,Birbhum,Red and Laterite Soil,Rice
100,51,70,5.7,78,25,1580,1960,Birbhum,Red and Laterite Soil,Rice
103,55,73,5.9,77,26,1620,2070,Birbhum,Red and Laterite Soil,Rice
97,50,69,5.8,79,24,1560,1920,Birbhum,Red and Laterite Soil,Rice
106,54,72,6,78,25,1610,2010,Birbhum,Red and Laterite Soil,Rice
109,57,74,6.1,77,27,1660,2110,Birbhum,Red and Laterite Soil,Rice
101,52,71,5.8,78,26,1590,1970,Birbhum,Red and Laterite Soil,Rice
104,56,73,6,77,27,1630,2080,Birbhum,Red and Laterite Soil,Rice
98,51,70,5.7,79,25,1580,1930,Birbhum,Red and Laterite Soil,Rice
107,55,72,6,78,26,1620,2020,Birbhum,Red and Laterite Soil,Rice
110,58,75,6.1,76,28,1670,2120,Birbhum,Red and Laterite Soil,Rice
102,53,71,5.8,78,26,1590,1980,Birbhum,Red and Laterite Soil,Rice
105,57,73,6,77,27,1640,2090,Birbhum,Red and Laterite Soil,Rice
99,52,70,5.7,79,25,1590,1940,Birbhum,Red and Laterite Soil,Rice
108,56,72,6,78,26,1630,2030,Birbhum,Red and Laterite Soil,Rice
111,59,75,6.2,76,28,1680,2130,Birbhum,Red and Laterite Soil,Rice
103,54,71,5.8,78,26,1600,1990,Birbhum,Red and Laterite Soil,Rice
106,58,73,6.1,77,27,1650,2100,Birbhum,Red and Laterite Soil,Rice
100,53,70,5.8,79,25,1600,1950,Birbhum,Red and Laterite Soil,Rice
109,57,72,6.1,78,26,1640,2040,Birbhum,Red and Laterite Soil,Rice
112,60,75,6.2,76,28,1690,2140,Birbhum,Red and Laterite Soil,Rice
104,55,71,5.9,78,26,1610,2000,Birbhum,Red and Laterite Soil,Rice
107,59,73,6.1,77,27,1660,2110,Birbhum,Red and Laterite Soil,Rice
101,54,70,5.8,79,25,1610,1960,Birbhum,Red and Laterite Soil,Rice
110,58,72,6.1,78,26,1650,2050,Birbhum,Red and Laterite Soil,Rice
113,61,75,6.3,76,28,1700,2150,Birbhum,Red and Laterite Soil,Rice
105,56,71,5.9,78,26,1620,2010,Birbhum,Red and Laterite Soil,Rice
108,60,73,6.2,77,27,1670,2120,Birbhum,Red and Laterite Soil,Rice
102,55,70,5.8,79,25,1620,1970,Birbhum,Red and Laterite Soil,Rice
111,59,72,6.1,78,26,1660,2060,Birbhum,Red and Laterite Soil,Rice
114,62,76,6.4,76,28,1710,2160,Birbhum,Red and Laterite Soil,Rice
106,57,71,5.9,78,26,1630,2020,Birbhum,Red and Laterite Soil,Rice
109,61,73,6.2,77,27,1680,2130,Birbhum,Red and Laterite Soil,Rice
103,56,70,5.9,79,25,1630,1980,Birbhum,Red and Laterite Soil,Rice
112,60,72,6.1,78,26,1670,2070,Birbhum,Red and Laterite Soil,Rice
115,63,76,6.5,76,28,1720,2170,Birbhum,Red and Laterite Soil,Rice
107,58,71,5.9,78,26,1640,2030,Birbhum,Red and Laterite Soil,Rice
110,62,73,6.2,77,27,1690,2140,Birbhum,Red and Laterite Soil,Rice
104,57,70,5.9,79,25,1640,1990,Birbhum,Red and Laterite Soil,Rice
113,61,72,6.1,78,26,1680,2080,Birbhum,Red and Laterite Soil,Rice
116,64,77,6.6,76,28,1730,2180,Birbhum,Red and Laterite Soil,Rice
108,59,71,6,78,26,1650,2040,Birbhum,Red and Laterite Soil,Rice
111,63,73,6.3,77,27,1700,2150,Birbhum,Red and Laterite Soil,Rice
105,58,70,6,79,25,1650,2000,Birbhum,Red and Laterite Soil,Rice
114,62,72,6.2,78,26,1690,2090,Birbhum,Red and Laterite Soil,Rice
117,65,77,6.7,76,28,1740,2190,Birbhum,Red and Laterite Soil,Rice
109,60,71,6,78,26,1660,2050,Birbhum,Red and Laterite Soil,Rice
112,64,73,6.3,77,27,1710,2160,Birbhum,Red and Laterite Soil,Rice
106,59,70,6,79,25,1660,2010,Birbhum,Red and Laterite Soil,Rice
115,63,71,6.2,78,26,1700,2100,Birbhum,Red and Laterite Soil,Rice
118,66,77,6.8,76,28,1750,2200,Birbhum,Red and Laterite Soil,Rice
41,21,31,5.6,83,26,1790,510,Kalimpong,Mountainous Soil,Ginger
37,17,27,5.5,81,25,1810,460,Kalimpong,Mountainous Soil,Ginger
43,23,33,5.7,86,27,1770,570,Kalimpong,Mountainous Soil,Ginger
36,15,24,5.4,88,24,1760,410,Kalimpong,Mountainous Soil,Ginger
46,25,36,5.8,84,28,1830,610,Kalimpong,Mountainous Soil,Ginger
39,19,29,5.5,82,25,1785,505,Kalimpong,Mountainous Soil,Ginger
44,24,34,5.6,85,26,1765,555,Kalimpong,Mountainous Soil,Ginger
38,18,28,5.4,80,24,1805,455,Kalimpong,Mountainous Soil,Ginger
42,22,32,5.6,85,26,1765,555,Kalimpong,Mountainous Soil,Ginger
35,16,25,5.3,87,23,1755,405,Kalimpong,Mountainous Soil,Ginger
47,26,37,5.9,83,27,1825,605,Kalimpong,Mountainous Soil,Ginger
40,20,30,5.5,82,25,1785,505,Kalimpong,Mountainous Soil,Ginger
45,25,35,5.7,84,28,1835,605,Kalimpong,Mountainous Soil,Ginger
39,19,29,5.5,82,25,1785,505,Kalimpong,Mountainous Soil,Ginger
43,23,33,5.7,86,27,1775,575,Kalimpong,Mountainous Soil,Ginger
37,17,27,5.4,81,25,1815,465,Kalimpong,Mountainous Soil,Ginger
41,21,31,5.6,83,26,1795,515,Kalimpong,Mountainous Soil,Ginger
46,26,36,5.8,84,28,1835,615,Kalimpong,Mountainous Soil,Ginger
38,18,28,5.4,80,24,1805,455,Kalimpong,Mountainous Soil,Ginger
42,22,32,5.6,85,26,1765,555,Kalimpong,Mountainous Soil,Ginger
35,16,25,5.3,87,23,1755,405,Kalimpong,Mountainous Soil,Ginger
47,27,37,5.9,83,27,1825,605,Kalimpong,Mountainous Soil,Ginger
40,20,30,5.5,82,25,1785,505,Kalimpong,Mountainous Soil,Ginger
45,25,35,5.7,84,28,1835,605,Kalimpong,Mountainous Soil,Ginger
39,19,29,5.5,82,25,1785,505,Kalimpong,Mountainous Soil,Ginger
43,23,33,5.7,86,27,1775,575,Kalimpong,Mountainous Soil,Ginger
37,17,27,5.4,81,25,1815,465,Kalimpong,Mountainous Soil,Ginger
41,21,31,5.6,83,26,1795,515,Kalimpong,Mountainous Soil,Ginger
46,26,36,5.8,84,28,1835,615,Kalimpong,Mountainous Soil,Ginger
38,18,28,5.4,80,24,1805,455,Kalimpong,Mountainous Soil,Ginger
42,22,32,5.6,85,26,1765,555,Kalimpong,Mountainous Soil,Ginger
35,16,25,5.3,87,23,1755,405,Kalimpong,Mountainous Soil,Ginger
47,27,37,5.9,83,27,1825,605,Kalimpong,Mountainous Soil,Ginger
40,20,30,5.5,82,25,1785,505,Kalimpong,Mountainous Soil,Ginger
45,25,35,5.7,84,28,1835,605,Kalimpong,Mountainous Soil,Ginger
39,19,29,5.5,82,25,1785,505,Kalimpong,Mountainous Soil,Ginger
43,23,33,5.7,86,27,1775,575,Kalimpong,Mountainous Soil,Ginger
37,17,27,5.4,81,25,1815,465,Kalimpong,Mountainous Soil,Ginger
41,21,31,5.6,83,26,1795,515,Kalimpong,Mountainous Soil,Ginger
46,26,36,5.8,84,28,1835,615,Kalimpong,Mountainous Soil,Ginger
38,18,28,5.4,80,24,1805,455,Kalimpong,Mountainous Soil,Ginger
42,22,32,5.6,85,26,1765,555,Kalimpong,Mountainous Soil,Ginger
35,16,25,5.3,87,23,1755,405,Kalimpong,Mountainous Soil,Ginger
47,27,37,5.9,83,27,1825,605,Kalimpong,Mountainous Soil,Ginger
26,14,20,5.6,84,25,1785,375,Kalimpong,Mountainous Soil,Orchids
23,11,17,5.5,81,24,1805,325,Kalimpong,Mountainous Soil,Orchids
29,15,21,5.7,86,26,1765,425,Kalimpong,Mountainous Soil,Orchids
21,9,16,5.4,88,23,1755,275,Kalimpong,Mountainous Soil,Orchids
31,17,23,5.8,84,27,1825,475,Kalimpong,Mountainous Soil,Orchids
27,13,19,5.6,83,25,1790,365,Kalimpong,Mountainous Soil,Orchids
24,10,18,5.5,80,24,1810,315,Kalimpong,Mountainous Soil,Orchids
30,16,22,5.7,85,26,1770,425,Kalimpong,Mountainous Soil,Orchids
22,8,16,5.4,87,23,1760,275,Kalimpong,Mountainous Soil,Orchids
32,18,24,5.9,83,27,1830,475,Kalimpong,Mountainous Soil,Orchids
26,14,20,5.6,84,25,1785,375,Kalimpong,Mountainous Soil,Orchids
23,11,17,5.5,81,24,1805,325,Kalimpong,Mountainous Soil,Orchids
29,15,21,5.7,86,26,1765,425,Kalimpong,Mountainous Soil,Orchids
21,9,16,5.4,88,23,1755,275,Kalimpong,Mountainous Soil,Orchids
31,17,23,5.8,84,27,1825,475,Kalimpong,Mountainous Soil,Orchids
27,13,19,5.6,83,25,1790,365,Kalimpong,Mountainous Soil,Orchids
24,10,18,5.5,80,24,1810,315,Kalimpong,Mountainous Soil,Orchids
30,16,22,5.7,85,26,1770,425,Kalimpong,Mountainous Soil,Orchids
22,8,16,5.4,87,23,1760,275,Kalimpong,Mountainous Soil,Orchids
32,18,24,5.9,83,27,1830,475,Kalimpong,Mountainous Soil,Orchids
26,14,20,5.6,84,25,1785,375,Kalimpong,Mountainous Soil,Orchids
23,11,17,5.5,81,24,1805,325,Kalimpong,Mountainous Soil,Orchids
29,15,21,5.7,86,26,1765,425,Kalimpong,Mountainous Soil,Orchids
21,9,16,5.4,88,23,1755,275,Kalimpong,Mountainous Soil,Orchids
31,17,23,5.8,84,27,1825,475,Kalimpong,Mountainous Soil,Orchids
27,13,19,5.6,83,25,1790,365,Kalimpong,Mountainous Soil,Orchids
24,10,18,5.5,80,24,1810,315,Kalimpong,Mountainous Soil,Orchids
30,16,22,5.7,85,26,1770,425,Kalimpong,Mountainous Soil,Orchids
22,8,16,5.4,87,23,1760,275,Kalimpong,Mountainous Soil,Orchids
32,18,24,5.9,83,27,1830,475,Kalimpong,Mountainous Soil,Orchids
26,14,20,5.6,84,25,1785,375,Kalimpong,Mountainous Soil,Orchids
23,11,17,5.5,81,24,1805,325,Kalimpong,Mountainous Soil,Orchids
29,15,21,5.7,86,26,1765,425,Kalimpong,Mountainous Soil,Orchids
21,9,16,5.4,88,23,1755,275,Kalimpong,Mountainous Soil,Orchids
31,17,23,5.8,84,27,1825,475,Kalimpong,Mountainous Soil,Orchids
27,13,19,5.6,83,25,1790,365,Kalimpong,Mountainous Soil,Orchids
24,10,18,5.5,80,24,1810,315,Kalimpong,Mountainous Soil,Orchids
30,16,22,5.7,85,26,1770,425,Kalimpong,Mountainous Soil,Orchids
22,8,16,5.4,87,23,1760,275,Kalimpong,Mountainous Soil,Orchids
32,18,24,5.9,83,27,1830,475,Kalimpong,Mountainous Soil,Orchids
26,14,20,5.6,84,25,1785,375,Kalimpong,Mountainous Soil,Orchids
23,11,17,5.5,81,24,1805,325,Kalimpong,Mountainous Soil,Orchids
29,15,21,5.7,86,26,1765,425,Kalimpong,Mountainous Soil,Orchids
21,9,16,5.4,88,23,1755,275,Kalimpong,Mountainous Soil,Orchids
31,17,23,5.8,84,27,1825,475,Kalimpong,Mountainous Soil,Orchids
27,13,19,5.6,83,25,1790,365,Kalimpong,Mountainous Soil,Orchids
24,10,18,5.5,80,24,1810,315,Kalimpong,Mountainous Soil,Orchids
30,16,22,5.7,85,26,1770,425,Kalimpong,Mountainous Soil,Orchids
22,8,16,5.4,87,23,1760,275,Kalimpong,Mountainous Soil,Orchids
32,18,24,5.9,83,27,1830,475,Kalimpong,Mountainous Soil,Orchids
30,15,25,5.5,82,25,1780,120,Kalimpong,Mountainous Soil,Strawberries
28,12,22,5.4,80,24,1800,100,Kalimpong,Mountainous Soil,Strawberries
32,18,28,5.6,85,26,1760,140,Kalimpong,Mountainous Soil,Strawberries
25,10,20,5.3,87,23,1750,80,Kalimpong,Mountainous Soil,Strawberries
35,20,30,5.7,83,27,1820,160,Kalimpong,Mountainous Soil,Strawberries
29,14,24,5.5,82,25,1785,125,Kalimpong,Mountainous Soil,Strawberries
27,11,21,5.4,80,24,1805,105,Kalimpong,Mountainous Soil,Strawberries
31,17,27,5.6,85,26,1765,145,Kalimpong,Mountainous Soil,Strawberries
24,9,19,5.3,87,23,1755,85,Kalimpong,Mountainous Soil,Strawberries
34,19,29,5.7,83,27,1825,165,Kalimpong,Mountainous Soil,Strawberries
30,15,25,5.5,82,25,1780,120,Kalimpong,Mountainous Soil,Strawberries
28,12,22,5.4,80,24,1800,100,Kalimpong,Mountainous Soil,Strawberries
32,18,28,5.6,85,26,1760,140,Kalimpong,Mountainous Soil,Strawberries
25,10,20,5.3,87,23,1750,80,Kalimpong,Mountainous Soil,Strawberries
35,20,30,5.7,83,27,1820,160,Kalimpong,Mountainous Soil,Strawberries
29,14,24,5.5,82,25,1785,125,Kalimpong,Mountainous Soil,Strawberries
27,11,21,5.4,80,24,1805,105,Kalimpong,Mountainous Soil,Strawberries
31,17,27,5.6,85,26,1765,145,Kalimpong,Mountainous Soil,Strawberries
24,9,19,5.3,87,23,1755,85,Kalimpong,Mountainous Soil,Strawberries
34,19,29,5.7,83,27,1825,165,Kalimpong,Mountainous Soil,Strawberries
30,15,25,5.5,82,25,1780,120,Kalimpong,Mountainous Soil,Strawberries
28,12,22,5.4,80,24,1800,100,Kalimpong,Mountainous Soil,Strawberries
32,18,28,5.6,85,26,1760,140,Kalimpong,Mountainous Soil,Strawberries
25,10,20,5.3,87,23,1750,80,Kalimpong,Mountainous Soil,Strawberries
35,20,30,5.7,83,27,1820,160,Kalimpong,Mountainous Soil,Strawberries
29,14,24,5.5,82,25,1785,125,Kalimpong,Mountainous Soil,Strawberries
27,11,21,5.4,80,24,1805,105,Kalimpong,Mountainous Soil,Strawberries
31,17,27,5.6,85,26,1765,145,Kalimpong,Mountainous Soil,Strawberries
24,9,19,5.3,87,23,1755,85,Kalimpong,Mountainous Soil,Strawberries
34,19,29,5.7,83,27,1825,165,Kalimpong,Mountainous Soil,Strawberries
30,15,25,5.5,82,25,1780,120,Kalimpong,Mountainous Soil,Strawberries
28,12,22,5.4,80,24,1800,100,Kalimpong,Mountainous Soil,Strawberries
32,18,28,5.6,85,26,1760,140,Kalimpong,Mountainous Soil,Strawberries
25,10,20,5.3,87,23,1750,80,Kalimpong,Mountainous Soil,Strawberries
35,20,30,5.7,83,27,1820,160,Kalimpong,Mountainous Soil,Strawberries
29,14,24,5.5,82,25,1785,125,Kalimpong,Mountainous Soil,Strawberries
27,11,21,5.4,80,24,1805,105,Kalimpong,Mountainous Soil,Strawberries
31,17,27,5.6,85,26,1765,145,Kalimpong,Mountainous Soil,Strawberries
24,9,19,5.3,87,23,1755,85,Kalimpong,Mountainous Soil,Strawberries
34,19,29,5.7,83,27,1825,165,Kalimpong,Mountainous Soil,Strawberries
40,25,35,5.5,82,25,1780,250,Kalimpong,Mountainous Soil,Broccoli and Cabbage
38,22,32,5.4,80,24,1800,230,Kalimpong,Mountainous Soil,Broccoli and Cabbage
42,28,38,5.6,85,26,1760,270,Kalimpong,Mountainous Soil,Broccoli and Cabbage
35,20,30,5.3,87,23,1750,220,Kalimpong,Mountainous Soil,Broccoli and Cabbage
45,30,40,5.7,83,27,1820,300,Kalimpong,Mountainous Soil,Broccoli and Cabbage
39,24,34,5.5,82,25,1785,255,Kalimpong,Mountainous Soil,Broccoli and Cabbage
37,20,30,5.4,80,24,1805,235,Kalimpong,Mountainous Soil,Broccoli and Cabbage
41,26,36,5.6,85,26,1765,275,Kalimpong,Mountainous Soil,Broccoli and Cabbage
34,18,28,5.3,87,23,1755,225,Kalimpong,Mountainous Soil,Broccoli and Cabbage
44,28,38,5.7,83,27,1825,305,Kalimpong,Mountainous Soil,Broccoli and Cabbage
40,25,35,5.5,82,25,1780,250,Kalimpong,Mountainous Soil,Broccoli and Cabbage
38,22,32,5.4,80,24,1800,230,Kalimpong,Mountainous Soil,Broccoli and Cabbage
42,28,38,5.6,85,26,1760,270,Kalimpong,Mountainous Soil,Broccoli and Cabbage
35,20,30,5.3,87,23,1750,220,Kalimpong,Mountainous Soil,Broccoli and Cabbage
45,30,40,5.7,83,27,1820,300,Kalimpong,Mountainous Soil,Broccoli and Cabbage
39,24,34,5.5,82,25,1785,255,Kalimpong,Mountainous Soil,Broccoli and Cabbage
37,20,30,5.4,80,24,1805,235,Kalimpong,Mountainous Soil,Broccoli and Cabbage
41,26,36,5.6,85,26,1765,275,Kalimpong,Mountainous Soil,Broccoli and Cabbage
34,18,28,5.3,87,23,1755,225,Kalimpong,Mountainous Soil,Broccoli and Cabbage
44,28,38,5.7,83,27,1825,305,Kalimpong,Mountainous Soil,Broccoli and Cabbage
38,22,32,5.4,80,24,1800,230,Kalimpong,Mountainous Soil,Broccoli and Cabbage
42,28,38,5.6,85,26,1760,270,Kalimpong,Mountainous Soil,Broccoli and Cabbage
35,20,30,5.3,87,23,1750,220,Kalimpong,Mountainous Soil,Broccoli and Cabbage
45,30,40,5.7,83,27,1820,300,Kalimpong,Mountainous Soil,Broccoli and Cabbage
39,24,34,5.5,82,25,1785,255,Kalimpong,Mountainous Soil,Broccoli and Cabbage
37,20,30,5.4,80,24,1805,235,Kalimpong,Mountainous Soil,Broccoli and Cabbage
41,26,36,5.6,85,26,1765,275,Kalimpong,Mountainous Soil,Broccoli and Cabbage
34,18,28,5.3,87,23,1755,225,Kalimpong,Mountainous Soil,Broccoli and Cabbage
44,28,38,5.7,83,27,1825,305,Kalimpong,Mountainous Soil,Broccoli and Cabbage
40,25,35,5.5,82,25,1780,250,Kalimpong,Mountainous Soil,Broccoli and Cabbage
38,22,32,5.4,80,24,1800,230,Kalimpong,Mountainous Soil,Broccoli and Cabbage
42,28,38,5.6,85,26,1760,270,Kalimpong,Mountainous Soil,Broccoli and Cabbage
35,20,30,5.3,87,23,1750,220,Kalimpong,Mountainous Soil,Broccoli and Cabbage
45,30,40,5.7,83,27,1820,300,Kalimpong,Mountainous Soil,Broccoli and Cabbage
39,24,34,5.5,82,25,1785,255,Kalimpong,Mountainous Soil,Broccoli and Cabbage
37,20,30,5.4,80,24,1805,235,Kalimpong,Mountainous Soil,Broccoli and Cabbage
